"LogOR","LogOR_CI_lower","LogOR_CI_upper","posterior_alpha","posterior_beta","MAP","posterior_CredibleInterval_0.05","posterior_CredibleInterval_0.95","uncertainty","seed","Construct_name"
0.900889789732303,0.542260760931736,1.25951881853287,149.425166666667,289.1915,0.340673709009386,0.303905612697006,0.378268819310434,10,1642372071,"Functioning"
0.475,0.11240666286009,0.83759333713991,322.425166666667,619.1915,0.342416588491424,0.317184261699157,0.36802969662757,10,1642372071,"Symptoms"
0.161631057207389,-0.479197732543117,0.802459846957896,392.425166666667,1018.1915,0.278194052246653,0.258755584793319,0.29799021686654,10,1642372071,"LVEF"
0.835118614920262,0.255348021851709,1.41488920798881,553.425166666667,1055.1915,0.344037941502533,0.324671557313105,0.363624875829957,10,1642372071,"SelfEfficacy"
-0.410280838888763,-1.44179146602501,0.621229788247479,9770.42516666667,20947.1915,0.318072371066115,0.313708329250169,0.322449881400899,10,1642372072,"Age"
-0.941084645035231,-1.6450202729625,-0.237149017107963,79.4251666666667,224.1915,0.261596860075753,0.221080049725697,0.303902073039967,10,1642372072,"Comorbidity"
0.76,0.257249704900957,1.26275029509904,119.425166666667,274.1915,0.303404750815091,0.26590847453257,0.342038264707561,10,1642372072,"SocialSupport"
-0.51,-1.01275029509904,-0.00724970490095678,45.4251666666667,179.1915,0.202234176745567,0.159796343965655,0.247692230652248,10,1642372072,"NegativeAttitute"
1.01853801750108,0.057140610393587,1.97993542460858,106.425166666667,197.1915,0.350524784541911,0.306115073146562,0.396055956703948,10,1642372072,"PositiveAttitute"
1.77173021012617,1.33029718351127,2.21316323674108,334.425166666667,553.1915,0.376767561071784,0.350186064813514,0.403664963558702,10,1642372072,"6MWT"
0.900889789732303,0.542260760931736,1.25951881853287,40.4251666666667,398.1915,0.0921651404035414,0.0705756303793501,0.115869606419239,10,1642372072,"Functioning"
0.475,0.11240666286009,0.83759333713991,248.425166666667,693.1915,0.263828344867869,0.240504515109263,0.287722831702464,10,1642372072,"Symptoms"
0.161631057207389,-0.479197732543117,0.802459846957896,401.425166666667,1009.1915,0.284574240580361,0.26499471943232,0.304501170743971,10,1642372072,"LVEF"
0.835118614920262,0.255348021851709,1.41488920798881,866.425166666667,742.1915,0.538615062631454,0.518148930485654,0.559026587430358,10,1642372072,"SelfEfficacy"
-0.410280838888763,-1.44179146602501,0.621229788247479,8870.42516666667,21847.1915,0.288773222965974,0.284527913166911,0.293034170359763,10,1642372073,"Age"
-0.941084645035231,-1.6450202729625,-0.237149017107963,87.4251666666667,216.1915,0.287945874732393,0.246071959729405,0.331410619073197,10,1642372073,"Comorbidity"
0.76,0.257249704900957,1.26275029509904,130.425166666667,263.1915,0.331350721937587,0.292862728971786,0.370814323976622,10,1642372073,"SocialSupport"
-0.51,-1.01275029509904,-0.00724970490095678,59.4251666666667,165.1915,0.264562588113082,0.217467223586287,0.314046603517693,10,1642372073,"NegativeAttitute"
1.01853801750108,0.057140610393587,1.97993542460858,83.4251666666667,220.1915,0.274771367404073,0.233552905049911,0.317679451123966,10,1642372073,"PositiveAttitute"
1.77173021012617,1.33029718351127,2.21316323674108,312.425166666667,575.1915,0.351982086861821,0.325818377451094,0.378525237123645,10,1642372073,"6MWT"
0.900889789732303,0.542260760931736,1.25951881853287,109.425166666667,329.1915,0.249477904016415,0.216188831371668,0.284067216190599,10,1642372073,"Functioning"
0.475,0.11240666286009,0.83759333713991,392.425166666667,549.1915,0.416756818946139,0.390442229176222,0.443272559636719,10,1642372073,"Symptoms"
0.161631057207389,-0.479197732543117,0.802459846957896,365.425166666667,1045.1915,0.259053487245531,0.240068361691615,0.278427173719652,10,1642372073,"LVEF"
0.835118614920262,0.255348021851709,1.41488920798881,581.425166666667,1027.1915,0.361444201539625,0.341845392844335,0.381238946362712,10,1642372073,"SelfEfficacy"
-0.410280838888763,-1.44179146602501,0.621229788247479,5601.42516666667,25116.1915,0.182352206144465,0.178740186478831,0.185987741916641,10,1642372074,"Age"
-0.941084645035231,-1.6450202729625,-0.237149017107963,61.4251666666667,242.1915,0.202311577098315,0.165591864984548,0.241264013161617,10,1642372074,"Comorbidity"
0.76,0.257249704900957,1.26275029509904,153.425166666667,240.1915,0.389783207011898,0.349714589110869,0.430489438782943,10,1642372074,"SocialSupport"
-0.51,-1.01275029509904,-0.00724970490095678,51.4251666666667,173.1915,0.22894635304593,0.184337299248878,0.276305049806578,10,1642372074,"NegativeAttitute"
1.01853801750108,0.057140610393587,1.97993542460858,109.425166666667,194.1915,0.360405665038151,0.31567669811545,0.406181970194563,10,1642372074,"PositiveAttitute"
1.77173021012617,1.33029718351127,2.21316323674108,262.425166666667,625.1915,0.29565146365736,0.270734127853672,0.321092629296599,10,1642372074,"6MWT"
0.900889789732303,0.542260760931736,1.25951881853287,137.425166666667,301.1915,0.313314967511494,0.277411747708817,0.350187188522408,10,1642372074,"Functioning"
0.475,0.11240666286009,0.83759333713991,212.425166666667,729.1915,0.225596226348302,0.203538035571817,0.248317431720286,10,1642372074,"Symptoms"
0.161631057207389,-0.479197732543117,0.802459846957896,348.425166666667,1062.1915,0.247002020392972,0.228326623418652,0.266085410395035,10,1642372074,"LVEF"
0.835118614920262,0.255348021851709,1.41488920798881,494.425166666667,1114.1915,0.307360464995804,0.288580162432267,0.326413181859144,10,1642372074,"SelfEfficacy"
-0.410280838888763,-1.44179146602501,0.621229788247479,9786.42516666667,20931.1915,0.318593244810117,0.314227277269098,0.322972642308594,10,1642372075,"Age"
-0.941084645035231,-1.6450202729625,-0.237149017107963,53.4251666666667,250.1915,0.175962562441675,0.141323106535592,0.213032056218701,10,1642372075,"Comorbidity"
0.76,0.257249704900957,1.26275029509904,130.425166666667,263.1915,0.331350721937587,0.292862728971786,0.370814323976622,10,1642372075,"SocialSupport"
-0.51,-1.01275029509904,-0.00724970490095678,49.4251666666667,175.1915,0.220042294279142,0.176125749081573,0.266798694297597,10,1642372075,"NegativeAttitute"
1.01853801750108,0.057140610393587,1.97993542460858,128.425166666667,175.1915,0.42298457484767,0.376704939425643,0.469842061128459,10,1642372075,"PositiveAttitute"
1.77173021012617,1.33029718351127,2.21316323674108,353.425166666667,534.1915,0.398173197889479,0.371291048804054,0.425316381243443,10,1642372075,"6MWT"
0.900889789732303,0.542260760931736,1.25951881853287,94.4251666666667,344.1915,0.215279477144051,0.183785771680894,0.248250809367392,10,1642372075,"Functioning"
0.475,0.11240666286009,0.83759333713991,347.425166666667,594.1915,0.368966670796679,0.343272821090045,0.394977149438604,10,1642372075,"Symptoms"
0.161631057207389,-0.479197732543117,0.802459846957896,387.425166666667,1023.1915,0.274649503172371,0.255291533886454,0.294370885217,10,1642372075,"LVEF"
0.835118614920262,0.255348021851709,1.41488920798881,457.425166666667,1151.1915,0.284359335661075,0.26601751589014,0.303006093727131,10,1642372075,"SelfEfficacy"
-0.410280838888763,-1.44179146602501,0.621229788247479,7748.42516666667,22969.1915,0.2522469516678,0.248180280576757,0.256331964461843,10,1642372076,"Age"
-0.941084645035231,-1.6450202729625,-0.237149017107963,68.4251666666667,235.1915,0.225366964922874,0.187037233781906,0.265756674865264,10,1642372076,"Comorbidity"
0.76,0.257249704900957,1.26275029509904,119.425166666667,274.1915,0.303404750815091,0.26590847453257,0.342038264707561,10,1642372076,"SocialSupport"
-0.51,-1.01275029509904,-0.00724970490095678,53.4251666666667,171.1915,0.237850411812718,0.192578325806435,0.285781912757061,10,1642372076,"NegativeAttitute"
1.01853801750108,0.057140610393587,1.97993542460858,84.4251666666667,219.1915,0.278064994236153,0.236678417814108,0.321116494962655,10,1642372076,"PositiveAttitute"
1.77173021012617,1.33029718351127,2.21316323674108,235.425166666667,652.1915,0.26523292712695,0.241176568977907,0.289891078275339,10,1642372076,"6MWT"
0.900889789732303,0.542260760931736,1.25951881853287,124.425166666667,314.1915,0.283676330888779,0.248877147882109,0.319598318232363,10,1642372076,"Functioning"
0.475,0.11240666286009,0.83759333713991,190.425166666667,751.1915,0.202232153919677,0.1810771488065,0.224106606207211,10,1642372076,"Symptoms"
0.161631057207389,-0.479197732543117,0.802459846957896,343.425166666667,1067.1915,0.24345747131869,0.224876904291059,0.262451746593759,10,1642372076,"LVEF"
0.835118614920262,0.255348021851709,1.41488920798881,462.425166666667,1146.1915,0.287467596381985,0.269063157860311,0.306172578118772,10,1642372076,"SelfEfficacy"
-0.410280838888763,-1.44179146602501,0.621229788247479,6335.42516666667,24382.1915,0.20624728915058,0.202460987394625,0.210055338034825,10,1642372077,"Age"
-0.941084645035231,-1.6450202729625,-0.237149017107963,62.4251666666667,241.1915,0.205605203930395,0.168644135045426,0.244774323534507,10,1642372077,"Comorbidity"
0.76,0.257249704900957,1.26275029509904,95.4251666666667,298.1915,0.242431722911462,0.207700593509279,0.278652650665911,10,1642372077,"SocialSupport"
-0.51,-1.01275029509904,-0.00724970490095678,56.4251666666667,168.1915,0.2512064999629,0.20499263265805,0.299944413773468,10,1642372077,"NegativeAttitute"
1.01853801750108,0.057140610393587,1.97993542460858,90.4251666666667,213.1915,0.297826755228633,0.255490391300574,0.341679848333885,10,1642372077,"PositiveAttitute"
1.77173021012617,1.33029718351127,2.21316323674108,281.425166666667,606.1915,0.317057100475055,0.291615388589054,0.342967775972656,10,1642372077,"6MWT"
0.900889789732303,0.542260760931736,1.25951881853287,130.425166666667,308.1915,0.297355701637725,0.262024519448894,0.333738704572143,10,1642372077,"Functioning"
0.475,0.11240666286009,0.83759333713991,153.425166666667,788.1915,0.1629380321079,0.143566387172962,0.183124010737935,10,1642372077,"Symptoms"
0.161631057207389,-0.479197732543117,0.802459846957896,279.425166666667,1131.1915,0.198087243167882,0.180884547596547,0.215776796166388,10,1642372077,"LVEF"
0.835118614920262,0.255348021851709,1.41488920798881,488.425166666667,1120.1915,0.303630552130713,0.284917505471471,0.322621287310765,10,1642372077,"SelfEfficacy"
-0.410280838888763,-1.44179146602501,0.621229788247479,6735.42516666667,23982.1915,0.219269132750642,0.215396556504289,0.223162492100703,10,1642372078,"Age"
-0.941084645035231,-1.6450202729625,-0.237149017107963,60.4251666666667,243.1915,0.199017950266235,0.162543560120197,0.237749735831444,10,1642372078,"Comorbidity"
0.76,0.257249704900957,1.26275029509904,126.425166666667,267.1915,0.321188550620316,0.28304262700284,0.360368859344802,10,1642372078,"SocialSupport"
-0.51,-1.01275029509904,-0.00724970490095678,56.4251666666667,168.1915,0.2512064999629,0.20499263265805,0.299944413773468,10,1642372078,"NegativeAttitute"
1.01853801750108,0.057140610393587,1.97993542460858,111.425166666667,192.1915,0.366992918702311,0.322062729148626,0.412921030161812,10,1642372078,"PositiveAttitute"
1.77173021012617,1.33029718351127,2.21316323674108,340.425166666667,547.1915,0.383527235856319,0.356844871454691,0.410508178600581,10,1642372078,"6MWT"
0.900889789732303,0.542260760931736,1.25951881853287,132.425166666667,306.1915,0.301915491887373,0.266415620087984,0.33844352225522,10,1642372078,"Functioning"
0.475,0.11240666286009,0.83759333713991,268.425166666667,673.1915,0.285068410712073,0.261142845575181,0.30951331821277,10,1642372078,"Symptoms"
0.161631057207389,-0.479197732543117,0.802459846957896,246.425166666667,1164.1915,0.174693219277621,0.158335567599887,0.191575440098185,10,1642372078,"LVEF"
0.835118614920262,0.255348021851709,1.41488920798881,577.425166666667,1031.1915,0.358957592962898,0.339390250420513,0.378724387936765,10,1642372078,"SelfEfficacy"
-0.410280838888763,-1.44179146602501,0.621229788247479,6716.42516666667,24001.1915,0.218650595179639,0.214781986944677,0.222540032309526,10,1642372079,"Age"
-0.941084645035231,-1.6450202729625,-0.237149017107963,51.4251666666667,252.1915,0.169375308777515,0.135300631067602,0.205929328480596,10,1642372079,"Comorbidity"
0.76,0.257249704900957,1.26275029509904,137.425166666667,256.1915,0.349134521742812,0.310097114863013,0.389044674937239,10,1642372079,"SocialSupport"
-0.51,-1.01275029509904,-0.00724970490095678,43.4251666666667,181.1915,0.193330117978779,0.151681497993465,0.238089108060878,10,1642372079,"NegativeAttitute"
1.01853801750108,0.057140610393587,1.97993542460858,94.4251666666667,209.1915,0.311001262556952,0.268085765322663,0.355334681621479,10,1642372079,"PositiveAttitute"
1.77173021012617,1.33029718351127,2.21316323674108,219.425166666667,668.1915,0.247207127701523,0.223730195322325,0.271332050111233,10,1642372079,"6MWT"
0.900889789732303,0.542260760931736,1.25951881853287,95.4251666666667,343.1915,0.217559372268876,0.185936236510951,0.250648310940776,10,1642372079,"Functioning"
0.475,0.11240666286009,0.83759333713991,309.425166666667,632.1915,0.328610545692692,0.303652894229276,0.353982336956436,10,1642372079,"Symptoms"
0.161631057207389,-0.479197732543117,0.802459846957896,248.425166666667,1162.1915,0.176111038907334,0.15969921457256,0.193045146983486,10,1642372079,"LVEF"
0.835118614920262,0.255348021851709,1.41488920798881,503.425166666667,1105.1915,0.312955334293441,0.294076867456566,0.33209830405978,10,1642372079,"SelfEfficacy"
-0.410280838888763,-1.44179146602501,0.621229788247479,9463.42516666667,21254.1915,0.308078106103067,0.303752244535026,0.312418176086239,10,1642372080,"Age"
-0.941084645035231,-1.6450202729625,-0.237149017107963,60.4251666666667,243.1915,0.199017950266235,0.162543560120197,0.237749735831444,10,1642372080,"Comorbidity"
0.76,0.257249704900957,1.26275029509904,225.425166666667,168.1915,0.572702290722784,0.531524652406695,0.613459332993775,10,1642372080,"SocialSupport"
-0.51,-1.01275029509904,-0.00724970490095678,79.4251666666667,145.1915,0.35360317578096,0.30198578230607,0.406706129922321,10,1642372080,"NegativeAttitute"
1.01853801750108,0.057140610393587,1.97993542460858,85.4251666666667,218.1915,0.281358621068233,0.239806784870854,0.324550683862213,10,1642372080,"PositiveAttitute"
1.77173021012617,1.33029718351127,2.21316323674108,246.425166666667,641.1915,0.277625664231932,0.253201450929255,0.302619908522404,10,1642372080,"6MWT"
0.900889789732303,0.542260760931736,1.25951881853287,124.425166666667,314.1915,0.283676330888779,0.248877147882109,0.319598318232363,10,1642372080,"Functioning"
0.475,0.11240666286009,0.83759333713991,320.425166666667,621.1915,0.340292581907004,0.315100937725323,0.365870139542019,10,1642372080,"Symptoms"
0.161631057207389,-0.479197732543117,0.802459846957896,386.425166666667,1024.1915,0.273940593357515,0.254598908871375,0.293646833716575,10,1642372080,"LVEF"
0.835118614920262,0.255348021851709,1.41488920798881,580.425166666667,1028.1915,0.360822549395443,0.34123155351603,0.38061036047906,10,1642372080,"SelfEfficacy"
